mlsfc,fclt_name,sgnr_nm,legalemd_nm
박물관,용인대학교 박물관,용인시,삼가동
박물관,청강만화역사박물관,이천시,마장면 해월리
박물관,한국항공대학교 항공우주박물관,고양시,화전동
박물관,한신대학교 박물관,오산시,양산동
박물관,국립춘천박물관,춘천시,석사동
박물관,국립산악박물관,속초시,노학동
박물관,강원경찰박물관,춘천시,신북읍 율문리
박물관,강원도디엠제트박물관,고성군,현내면 송현리
박물관,강원도산림박물관,춘천시,사농동
박물관,대관령박물관,강릉시,성산면 어흘리
박물관,김시습기념관,강릉시,운정동
박물관,허균허난설헌기념관,강릉시,초당동
박물관,마리소리골악기박물관,홍천군,서석면 검산리
박물관,박인환문학관,인제군,인제읍 상동리
박물관,삼척시립박물관,삼척시,성남동
박물관,속초시립박물관,속초시,노학동
박물관,숲사랑홍보관,강릉시,사천면 덕실리
박물관,아리랑박물관,정선군,정선읍 애산리
박물관,양구선사박물관,양구군,양구읍 하리
박물관,양구근현대사박물관,양구군,양구읍 하리
박물관,양구백자박물관,양구군,방산면 장평리
박물관,양구인문학박물관,양구군,양구읍 동수리
박물관,오산리선사유적박물관,양양군,손양면 오산리
박물관,어촌민속전시관,삼척시,원덕읍 갈남리
박물관,여초서예관,인제군,북면 용대리
박물관,오죽헌시립박물관,강릉시,죽헌동
박물관,원주시역사박물관,원주시,봉산동
박물관,의암류인석기념관,춘천시,남면 가정리
박물관,춘천인형극박물관,춘천시,사농동
박물관,인제산촌민속박물관,인제군,인제읍 상동리
박물관,정선향토박물관,정선군,화암면 화암리
박물관,애니메이션박물관,춘천시,서면 현암리
박물관,춘천막국수체험박물관,춘천시,신북읍 산천리
박물관,태백고생대자연사박물관,태백시,동점동
박물관,태백석탄박물관,태백시,소도동
박물관,파로호 안보전시관,화천군,간동면 구만리
박물관,팔랑민속관,양구군,동면 팔랑리
박물관,한국시집박물관,인제군,북면 용대리
박물관,홍천향토사료관,홍천군,홍천읍 연봉리
박물관,화진포 생태박물관,고성군,거진읍 화포리
박물관,화진포 역사안보전시관,고성군,거진읍 화포리
박물관,황영조기념관,삼척시,근덕면 초곡리
박물관,6.25전쟁체험기념관,고성군,현내면 명호리
박물관,별마로천문대,영월군,영월읍 영흥리
박물관,난고 김삿갓 문학관,영월군,김삿갓면 와석리
박물관,동강사진박물관,영월군,영월읍 하송리
박물관,영월동굴생태관,영월군,김삿갓면 진별리
박물관,강원도탄광문화촌,영월군,북면 마차리
박물관,동강생태정보센터,영월군,영월읍 삼옥리
박물관,영월Y파크(술샘박물관),영월군,주천면 주천리
박물관,라디오스타박물관,영월군,영월읍 영흥리
박물관,단종역사관,영월군,영월읍 영흥리
박물관,화천민속박물관,화천군,하남면 위라리
박물관,강릉선교장 박물관,강릉시,운정동
박물관,강릉커피박물관,강릉시,왕산면 왕산리
박물관,강원감영관찰사박물관,원주시,흥업면 사제리
박물관,강원랜드뿌리관,정선군,사북읍 사북리
박물관,동양자수박물관,강릉시,죽헌동
박물관,만봉불화박물관,영월군,김삿갓면 예밀리
박물관,만해문학박물관,인제군,북면 용대리
박물관,무릉고서화미술박물관,원주시,흥업면 사제리
박물관,뮤지엄 산(페이퍼갤러리),원주시,지정면 월송리
박물관,비엔나인형박물관,평창군,대관령면 용산리
박물관,사립강원종합박물관,삼척시,신기면 신기리
박물관,삼탄아트마인,정선군,고한읍 고한리
박물관,세계민속악기박물관,영월군,남면 연당리
박물관,손성목영화박물관,강릉시,저동
박물관,아라리인형의집 인형극 박물관,정선군,북평면 나전리
박물관,엄마꿈박물관,강릉시,구정면 여찬리
박물관,에디슨과학박물관,강릉시,저동
박물관,영월곤충박물관,영월군,영월읍 삼옥리
박물관,영월미디어기자박물관,영월군,한반도면 광전리
박물관,영월아프리카미술박물관,영월군,김삿갓면 진별리
박물관,영월종교미술박물관,영월군,북면 문곡리
박물관,영월초등교육박물관,영월군,북면 문곡리
박물관,영월화석박물관,영월군,주천면 판운리
박물관,왕조실록의궤박물관,평창군,진부면 동산리
박물관,원주허브팜식물박물관,원주시,무실동
박물관,월정사성보박물관,평창군,진부면 동산리
박물관,인도미술박물관,영월군,주천면 금마리
박물관,정동진시간박물관,강릉시,강동면 정동진리
박물관,조선민화박물관,영월군,김삿갓면 와석리
박물관,참소리축음기박물관,강릉시,저동
박물관,책과인쇄박물관,춘천시,신동면 증리
박물관,추억의박물관,정선군,신동읍 조동리
박물관,치악산고판화박물관,원주시,신림면 황둔리
박물관,피노키오박물관,강릉시,강동면 정동진리
박물관,한얼문예박물관,횡성군,우천면 용둔리
박물관,호안다구박물관,영월군,김삿갓면 내리
박물관,호야지리박물관,영월군,무릉도원면 무릉리
박물관,환희컵 박물관,강릉시,대전동
박물관,LISEUM세계민족악기전시관,춘천시,남산면 방하리
박물관,고려궁박물관,평창군,대관령면 용산리
박물관,인제스피디움 클래식카 박물관,인제군,기린면 북리
박물관,금강산자연사박물관(휴관),고성군,현내면 죽정리
박물관,치악민속박물관(휴관),원주시,행구동
박물관,자연아놀자박물관,강릉시,포남동
박물관,경포아쿠아리움,강릉시,초당동
박물관,가톨릭관동대학교 박물관,강릉시,내곡동
박물관,강릉원주대학교 박물관,강릉시,지변동
박물관,강원대학교 중앙박물관,춘천시,효자동
박물관,연세대학교 원주박물관,원주시,흥업면 매지리
박물관,한림대학교 박물관,춘천시,옥천동
박물관,국립청주박물관,청주시,명암동
박물관,공군박물관,청주시,남일면 쌍수리
박물관,감우재전승기념관,음성군,음성읍 소여리
박물관,난계국악박물관,영동군,심천면 고당리
박물관,농업역사박물관,괴산군,괴산읍 검승리
박물관,보은향토민속자료전시관,보은군,보은읍 이평리
박물관,솔향공원 소나무전시관,보은군,속리산면 갈목리
박물관,수양개선사유물전시관,단양군,적성면 애곡리
박물관,영동향토민속자료전시관,영동군,심천면 고당리
박물관,옥천향토전시관,옥천군,안내면 장계리
박물관,음성군 향토민속자료전시관,음성군,음성읍 읍내리
박물관,의림지 역사박물관,제천시,모산동
박물관,제8대유엔사무총장반기문 평화기념관,음성군,원남면 상당리
박물관,제천국제발효박물관,제천시,왕암동
박물관,제천유물전시관,제천시,청풍면 물태리
박물관,제천의병전시관,제천시,봉양읍 공전리
박물관,조동리선사유적박물관,충주시,동량면 조동리
박물관,증평민속체험박물관,증평군,증평읍 남하리
박물관,진천종박물관,진천군,진천읍 장관리
박물관,청주고인쇄박물관,청주시,운천동
박물관,청주백제유물전시관,청주시,신봉동
박물관,충렬사 유물전시관,충주시,단월동
박물관,충북교육박물관,청주시,영동
박물관,충주박물관,충주시,중앙탑면 탑평리
박물관,충주세계무술박물관,충주시,금릉동
박물관,충청북도농업과학관,청주시,오창읍 괴정리
박물관,한지체험박물관,괴산군,연풍면 원풍리
박물관,가산박물관,옥천군,안내면 용촌리
박물관,농민문학기념관,영동군,매곡면 노천리
박물관,동곡박물관,영동군,영동읍 계산리
박물관,불교천태중앙박물관,단양군,영춘면 백자리
박물관,세계술문화박물관,충주시,중앙탑면 탑평리
박물관,지적박물관,제천시,금성면 양화리
박물관,철박물관,음성군,감곡면 오향리
박물관,한국잠사박물관,청주시,강내면 학천리
박물관,한국차문화박물관,제천시,봉양읍 마곡리
박물관,한독의약박물관,음성군,대소면 대풍리
박물관,매괴박물관,음성군,감곡면 왕장리
박물관,예뿌리민속박물관(휴관),청주시,가덕면 금거리
박물관,중원대학교 박물관,괴산군,괴산읍 동부리
박물관,청주대학교 박물관,청주시,내덕동
박물관,충북대학교 박물관,청주시,개신동
박물관,한국교원대학교 교육박물관,청주시,강내면 다락리
박물관,한국교통대학교 박물관,충주시,대소원면 검단리
박물관,국립공주박물관,공주시,웅진동
박물관,국립부여박물관,부여군,부여읍 동남리
박물관,국립해양문화재연구소 태안해양유물전시관,태안군,근흥면 신진도리
박물관,국립해양생물자원관 씨큐리움,서천군,장항읍 송림리
박물관,충무공이순신기념관,아산시,염치읍 백암리
박물관,칠백의총관리소(기념관),금산군,금성면 의총리
박물관,우정박물관,천안시,유량동
박물관,결성농요농사박물관,홍성군,결성면 읍내리
박물관,고남패총박물관,태안군,고남면 고남리
박물관,금산역사문화박물관,금산군,금산읍 중도리
박물관,금산인삼관,금산군,금산읍 신대리
박물관,기지시줄다리기박물관,당진시,송악읍 기지시리
박물관,능산리고분군전시관,부여군,부여읍 능산리
박물관,백제군사박물관,논산시,부적면 신풍리
박물관,백제역사문화관,부여군,규암면 합정리
박물관,보령박물관,보령시,대천동
박물관,보령석탄박물관,보령시,성주면 개화리
박물관,서천 이하복 고택 전시관,서천군,기산면 신산리
박물관,석오이동녕기념관,천안시,목천읍 동리
박물관,석장리박물관,공주시,석장리동
박물관,송산리고분군모형전시관,공주시,웅진동
박물관,심훈기념관,당진시,송악읍 부곡리
박물관,영인산산림박물관,아산시,염치읍 강청리
박물관,외암민속관,아산시,송악면 외암리
박물관,유관순열사기념관,천안시,병천면 탑원리
박물관,유류피해극복기념관,태안군,소원면 의항리
박물관,윤봉길의사기념관,예산군,덕산면 시량리
박물관,정림사지박물관,부여군,부여읍 동남리
박물관,천안박물관,천안시,삼룡동
박물관,천안흥타령관,천안시,삼룡동
박물관,청양군백제문화체험박물관,청양군,대치면 장곡리
박물관,충청남도역사박물관,공주시,중동
박물관,합덕수리민속박물관,당진시,합덕읍 합덕리
박물관,홍주성역사관,홍성군,홍성읍 오관리
박물관,계룡산자연사박물관,공주시,반포면 학봉리
박물관,공주기독교박물관,공주시,봉황동
박물관,한국민속극박물관,공주시,의당면 청룡리
박물관,도계민화박물관,천안시,구성동
박물관,독립기념관,천안시,목천읍 남화리
박물관,동산박물관,공주시,반포면 봉곡리
박물관,복권박물관,천안시,안서동
박물관,부여생활사박물관,부여군,규암면 호암리
박물관,수덕사근역성보관,예산군,덕산면 사천리
박물관,아산정린박물관,아산시,배방읍 휴대리
박물관,안면도쥬라기박물관,태안군,남면 신온리
박물관,온양민속박물관,아산시,권곡동
박물관,태영민속박물관,금산군,남이면 하금리
박물관,한국고건축박물관,예산군,덕산면 대동리
박물관,한국도량형박물관,당진시,시곡동
박물관,한국문인인장박물관,예산군,광시면 운산리
박물관,한국식기박물관,홍성군,장곡면 산성리
박물관,한국토종씨앗박물관,예산군,대술면 시산리
박물관,공주대학교 박물관,공주시,신관동
박물관,공주교육대학교 박물관,공주시,봉황동
박물관,백석대학교 기독교박물관,천안시,안서동
박물관,선문대학교 박물관,아산시,탕정면 갈산리
박물관,한서대학교 박물관,서산시,해미면 대곡리
박물관,국립익산박물관,익산시,금마면 기양리
박물관,국립전주박물관,전주시,효자동2가
박물관,국립태권도박물관,무주군,설천면 청량리
박물관,국립전사박물관,익산시,여산면 두여리
박물관,고부역사문화관,정읍시,고부면 고부리
박물관,고창고인돌박물관,고창군,고창읍 도산리
박물관,고창판소리박물관,고창군,고창읍 읍내리
박물관,구파백정기의사기념관,정읍시,영원면 은선리
박물관,군산근대역사박물관,군산시,장미동
박물관,남원향토박물관,남원시,어현동
박물관,대한민국술테마박물관,완주군,구이면 덕천리
박물관,마한박물관,익산시,금마면 동고도리
박물관,무주곤충박물관,무주군,설천면 청량리
박물관,벽골제농경문화박물관,김제시,부량면 신용리
박물관,보석박물관,익산시,왕궁면 동용리
박물관,부안청자박물관,부안군,보안면 유천리
박물관,순창장류박물관,순창군,순창읍 백산리
박물관,신평면 생활사박물관,임실군,신평면 원천리
박물관,어진박물관,전주시,풍남동3가
박물관,왕궁리유적전시관,익산시,왕궁면 왕궁리
박물관,입점리고분전시관,익산시,웅포면 입점리
박물관,전북산림박물관,순창군,복흥면 서마리
박물관,전주역사박물관,전주시,효자동2가
박물관,전주전통술박물관,전주시,풍남동3가
박물관,정읍시립박물관,정읍시,부전동
박물관,진안역사박물관,진안군,진안읍 단양리
박물관,진안가위박물관,진안군,진안읍 단양리
박물관,동학농민혁명기념관,정읍시,덕천면 하학리
박물관,금산사 성보박물관,김제시,금산면 금산리
박물관,예수병원의학박물관,전주시,중화산동1가
박물관,원불교역사박물관,익산시,신용동
박물관,원숭이학교 자연사박물관,부안군,상서면 감교리
박물관,전주한지박물관,전주시,팔복동2가
박물관,완주책박물관,완주군,삼례읍 후정리
박물관,천호가톨릭성물박물관,완주군,비봉면 내월리
박물관,충간공보물제651호박물관,익산시,삼기면 기산리
박물관,카메라영상박물관,완주군,소양면 신교리
박물관,군산대학교 박물관,군산시,미룡동
박물관,원광대학교 박물관,익산시,신동
박물관,전북대학교 박물관,전주시,금암동
박물관,전주대학교 박물관,전주시,효자동2가
박물관,국립나주박물관,나주시,반남면 신촌리
박물관,국립해양문화재연구소 해양유물전시관,목포시,용해동
박물관,다산박물관,강진군,도암면 만덕리
박물관,고려청자박물관,강진군,대구면 사당리
박물관,고산윤선도유물전시관,해남군,해남읍 연동리
박물관,고흥갑재민속전시관,고흥군,두원면 운대리
박물관,고흥분청문화박물관,고흥군,두원면 운대리
박물관,광양역사문화관,광양시,광양읍 읍내리
박물관,김대중노벨평화상기념관,목포시,산정동
박물관,나주배박물관,나주시,금천면 석전리
박물관,낙안읍성자료관,순천시,낙안면 남내리
박물관,목포문학관,목포시,용해동
박물관,목포생활도자박물관,목포시,용해동
박물관,목포자연사박물관,목포시,용해동
박물관,목포근대역사관1관,목포시,대의동2가
박물관,목포근대역사관2관,목포시,중앙동2가
박물관,백호문학관,나주시,다시면 회진리
박물관,순천만자연생태관,순천시,대대동
박물관,순천시기독교역사박물관,순천시,매곡동
박물관,순천시립뿌리깊은나무박물관,순천시,낙안면 남내리
박물관,여수민속전시관,여수시,율촌면 가장리
박물관,시문학파기념관,강진군,강진읍 남성리
박물관,영암도기박물관,영암군,군서면 서구림리
박물관,장보고기념관,완도군,완도읍 장좌리
박물관,전라남도농업박물관,영암군,삼호읍 나불리
박물관,전라남도산림박물관,완도군,군외면 대문리
박물관,전라병영성 하멜기념관,강진군,병영면 성동리
박물관,증도갯벌생태전시관,신안군,증도면 우전리
박물관,진도역사관,진도군,의신면 사천리
박물관,필암서원 유물전시관,장성군,황룡면 필암리
박물관,하의3도농민운동기념관,신안군,하의면 대리
박물관,한국대나무박물관,담양군,담양읍 천변리
박물관,한국민화뮤지엄,강진군,대구면 사당리
박물관,한국압화박물관,구례군,구례읍 봉서리
박물관,한국차박물관,보성군,보성읍 봉산리
박물관,한국천연염색박물관,나주시,다시면 회진리
박물관,해남공룡박물관,해남군,황산면 우항리
박물관,홍길동 전시관,장성군,황룡면 아곡리
박물관,왕인박사기념관,영암군,군서면 동구림리
박물관,동학농민혁명기념관,장흥군,장흥읍 남외리
박물관,방촌유물전시관,장흥군,관산읍 방촌리
박물관,에로스서각박물관,신안군,암태면 신석리
박물관,세계화석광물박물관,신안군,안좌면 대리
박물관,귀족호도박물관,장흥군,장흥읍 향양리
박물관,규남박물관,화순군,이서면 야사리
박물관,나야나 교육 박물관,담양군,담양읍 향교리
박물관,담양우표박물관,담양군,대전면 대치리
박물관,땅끝해양자연사박물관,해남군,송지면 송호리
박물관,대원사 티벳박물관,보성군,문덕면 죽산리
박물관,대흥사성보박물관,해남군,삼산면 구림리
박물관,도갑사 성보박물관,영암군,군서면 도갑리
박물관,미암박물관,담양군,대덕면 장산리
박물관,송광사성보박물관,순천시,송광면 신평리
박물관,수다라성보박물관,영광군,불갑면 모악리
박물관,와보랑께박물관,강진군,병영면 도룡리
박물관,우리삶문화옥당박물관,영광군,백수읍 대신리
박물관,화엄사성보박물관,구례군,마산면 황전리
박물관,청우요도자기박물관,강진군,대구면 사당리
박물관,히든트릭박물관(휴관),담양군,담양읍 학동리
박물관,선암사성보박물관(휴관),순천시,승주읍 죽학리
박물관,동신대학교 문화박물관,나주시,대호동
박물관,목포대학교 박물관,무안군,청계면 도림리
박물관,순천대학교 박물관,순천시,석현동
박물관,국립경주박물관,경주시,인왕동
박물관,국립낙동강생물자원관,상주시,도남동
박물관,국립등대박물관,포항시,호미곶면 대보리
박물관,경산시립박물관,경산시,사동
박물관,경상북도산림과학박물관,안동시,도산면 동부리
박물관,구미시립민속관,구미시,원평동
박물관,군위숭덕박물관,군위군,군위읍 서부리
박물관,김천세계도자기박물관,김천시,대항면 운수리
박물관,대가야박물관,고령군,대가야읍 지산리
박물관,독도박물관,울릉군,울릉읍 도동리
박물관,문경도자기박물관,문경시,문경읍 진안리
박물관,문경석탄박물관,문경시,가은읍 왕능리
박물관,문경자연생태박물관,문경시,문경읍 하초리
박물관,사촌마을자료관,의성군,점곡면 사촌리
박물관,삼성현역사문화관,경산시,남산면 인흥리
박물관,상주박물관,상주시,사벌국면 삼덕리
박물관,상주동학교당유물전시관,상주시,은척면 우기리
박물관,상주자전거박물관,상주시,도남동
박물관,소수박물관,영주시,순흥면 청구리
박물관,안동민속박물관,안동시,성곡동
박물관,영일민속박물관,포항시,흥해읍 성내리
박물관,영양산촌생활박물관,영양군,입암면 연당리
박물관,예천박물관,예천군,감천면 포리
박물관,옛길박물관,문경시,문경읍 상초리
박물관,옥진각,안동시,도산면 토계리
박물관,우륵박물관,고령군,대가야읍 쾌빈리
박물관,운강이강년기념관,문경시,가은읍 완장리
박물관,울진 봉평리 신라비 전시관,울진군,죽변면 봉평리
박물관,의성조문국박물관,의성군,금성면 초전리
박물관,인삼박물관,영주시,풍기읍 창락리
박물관,전통문화콘텐츠박물관,안동시,동부동
박물관,정기룡장군유물전시관,상주시,사벌국면 금흔리
박물관,청도박물관,청도군,이서면 양원리
박물관,청송민속박물관,청송군,청송읍 송생리
박물관,청송수석꽃돌박물관,청송군,주왕산면 하의리
박물관,칠곡호국평화기념관,칠곡군,석적읍 중지리
박물관,함창명주박물관,상주시,함창읍 교촌리
박물관,청량산박물관,봉화군,명호면 관창리
박물관,총재박물관,봉화군,봉화읍 유곡리
박물관,박열의사기념관,문경시,마성면 오천리
박물관,경산공룡박물관,경산시,남산면 하대리
박물관,경상북도독립운동기념관,안동시,임하면 천전리
박물관,경상북도문화재연구원박물관,영천시,금호읍 원제리
박물관,경주테디베어박물관,경주시,북군동
박물관,금오민속박물관,의성군,무을면 무이리
박물관,보경사성보박물관,포항시,송라면 중산리
박물관,부석사성보박물관,영주시,부석면 북지리
박물관,불국사박물관,경주시,진현동
박물관,안동소주박물관,안동시,수상동
박물관,용문사성보유물관,예천군,용문면 내지리
박물관,유교문화박물관,안동시,도산면 서부리
박물관,은해사성보박물관,영천시,청통면 치일리
박물관,잉카마야박물관,문경시,가은읍 전곡리
박물관,직지성보박물관,김천시,대항면 운수리
박물관,포스코역사박물관,포항시,괴동동
박물관,포항바다화석박물관,포항시,호미곶면 대보리
박물관,하회세계탈박물관,안동시,풍천면 하회리
박물관,한국대중음악박물관,경주시,신평동
박물관,안다미로귀때박물관,칠곡군,기산면 죽전리
박물관,경북과학대학교 박물관,칠곡군,기산면 봉산리
박물관,경북대학교자연사박물관,군위군,효령면 장군리
박물관,경주대학교 박물관,경주시,효현동
박물관,대구가톨릭대학교 역사박물관,경산시,하양읍 금락리
박물관,대구대학교 중앙박물관,경산시,진량읍 내리리
박물관,대구한의대학교 박물관,경산시,유곡동
박물관,동국대학교 경주캠퍼스 박물관,경주시,석장동
박물관,안동대학교 박물관,안동시,송천동
박물관,영남대학교 자연박물관,경산시,대동
박물관,영남대학교 박물관,경산시,대동
박물관,위덕대학교 박물관,경주시,강동면 유금리
박물관,국립김해박물관,김해시,구산동
박물관,국립진주박물관,진주시,남성동
박물관,해군사관학교박물관,창원시,남빈동
박물관,거제어촌민속전시관,거제시,일운면 지세포리
박물관,거창박물관,거창군,거창읍 김천리
박물관,경상남도 산림박물관,진주시,이반성면 대천리
박물관,고성공룡박물관,고성군,하이면 덕명리
박물관,고성박물관,고성군,고성읍 송학리
박물관,고성수석전시관(휴관),고성군,회화면 삼덕리
박물관,고성자연사박물관(휴관),고성군,회화면 삼덕리
박물관,고성탈박물관,고성군,고성읍 율대리
박물관,김해목재문화박물관,김해시,관동동
박물관,김해분청도자박물관,김해시,진례면 송정리
박물관,김해민속박물관,김해시,봉황동
박물관,김해화포천습지 생태박물관,김해시,한림면 퇴래리
박물관,남명기념관,산청군,시천면 사리
박물관,남해유배문학관,남해군,남해읍 남변리
박물관,대성동고분박물관,김해시,대성동
박물관,목면시배유지,산청군,단성면 사월리
박물관,밀양시립박물관,밀양시,교동
박물관,박진전쟁기념관,창녕군,남지읍 월하리
박물관,봉황동유적 패총단면전시관,김해시,서상동
박물관,산청박물관,산청군,생초면 어서리
박물관,산청한의학박물관,산청군,금서면 특리
박물관,성산패총전시관,창원시,외동
박물관,안동문화의집,김해시,안동
박물관,양산시립박물관,양산시,북정동
박물관,웅천도요지전시관,창원시,두동
박물관,의병박물관,의령군,의령읍 중동리
박물관,지리산빨치산토벌전시관,산청군,시천면 중산리
박물관,지리산역사관,하동군,화개면 대성리
박물관,진영문화의집,김해시,진영읍 여래리
박물관,진주청동기문화박물관,진주시,대평면 대평리
박물관,창녕박물관,창녕군,창녕읍 교리
박물관,창녕비봉리패총전시관,창녕군,부곡면 비봉리
박물관,창원시립마산박물관,창원시,추산동
박물관,창원시립진해박물관,창원시,제황산동
박물관,창원역사민속관,창원시,사림동
박물관,통영시립박물관,통영시,도천동
박물관,하동야생차박물관,하동군,화개면 운수리
박물관,함안박물관,함안군,가야읍 도항리
박물관,함양박물관,함양군,함양읍 교산리
박물관,합천박물관,합천군,쌍책면 성산리
박물관,항일독립운동가 주기철목사기념관,창원시,남문동
박물관,진주익룡발자국전시관,진주시,충무공동
박물관,김해시수도박물관,김해시,한림면 명동리
박물관,김해문화의집,김해시,부원동
박물관,진영역철도박물관,김해시,진영읍 진영리
박물관,청마기념관,거제시,둔덕면 방하리
박물관,거제민속박물관,거제시,연초면 명동리
박물관,거제박물관,거제시,옥포동
박물관,김해한림박물관,김해시,한림면 퇴래리
박물관,미리벌민속박물관,밀양시,초동면 범평리
박물관,산청산골박물관,산청군,신안면 갈전리
박물관,얼음골축음기소리박물관,밀양시,산내면 원서리
박물관,영산정사성보박물관,밀양시,무안면 가례리
박물관,옥천사성보박물관,고성군,개천면 북평리
박물관,외도조경식물원,거제시,일운면 와현리
박물관,일준부채박물관,의령군,가례면 괴진리
박물관,장사도해상공원,통영시,한산면 매죽리
박물관,장생도라지박물관,진주시,금곡면 정자리
박물관,진주어린이박물관,진주시,망경동
박물관,토지주택박물관,진주시,충무공동
박물관,통도사성보박물관,양산시,하북면 지산리
박물관,포로수용소유적박물관,거제시,고현동
박물관,표충사호국박물관,밀양시,단장면 구천리
박물관,합천한의학박물관,합천군,용주면 고품리
박물관,항공우주박물관,사천시,사남면 유천리
박물관,해금강테마박물관,거제시,남부면 갈곶리
박물관,해인사성보박물관,합천군,가야면 치인리
박물관,경남대학교 박물관,창원시,월영동
박물관,경상대학교 박물관,진주시,가좌동
박물관,인제대학교 박물관,김해시,어방동
박물관,진주교육대학교 박물관,진주시,신안동
박물관,창원대학교 박물관,창원시,퇴촌동
박물관,국립제주박물관,제주시,건입동
박물관,감귤박물관,서귀포시,신효동
박물관,김만덕기념관,제주시,건입동
박물관,설문대여성문화센터 여성역사문화전시관,제주시,연동
박물관,제주4·3평화기념관,제주시,봉개동
박물관,제주교육박물관,제주시,이도이동
박물관,제주돌문화공원,제주시,조천읍 교래리
박물관,제주특별자치도 민속자연사박물관,제주시,일도이동
박물관,해녀박물관,제주시,구좌읍 상도리
박물관,제주세계자연유산센터 세계유산전시관,제주시,조천읍 선흘리
박물관,제주항일기념관,제주시,조천읍 조천리
박물관,서복전시관,제주시,서귀동
박물관,제주 삼양동 유적,제주시,삼양일동
박물관,한국야구명예의전당,서귀포시,강정동
박물관,제주목 관아,제주시,삼도이동
박물관,항몽유적지,제주시,애월읍 상귀리
박물관,한라산국립공원 산악박물관,제주시,오등동
박물관,제주건강과 性 박물관,서귀포시,안덕면 감산리
박물관,테마공원 선녀와 나무꾼,제주시,조천읍 선흘리
박물관,넥슨컴퓨터박물관,제주시,노형동
박물관,메이즈뮤지움,제주시,구좌읍 평대리
박물관,믿거나말거나,서귀포시,색달동
박물관,방림원 식물원,제주시,한경면 저지리
박물관,본태박물관,서귀포시,안덕면 상천리
박물관,생각하는 정원,제주시,한경면 저지리
박물관,석부작 박물관,서귀포시,호근동
박물관,세계술박물관,서귀포시,표선면 하천리
박물관,세계오지민속박물관,서귀포시,성산읍 난산리
박물관,세계자동차&피아노박물관,서귀포시,안덕면 상창리
박물관,세계조가비박물관,서귀포시,서홍동
박물관,소인국테마파크 전시관,서귀포시,안덕면 서광리
박물관,아프리카박물관,서귀포시,대포동
박물관,에코랜드,제주시,조천읍 대흘리
박물관,여미지식물원,서귀포시,색달동
박물관,이랜드뮤지엄,제주시,한림읍 귀덕리
박물관,일출랜드 식물원,서귀포시,성산읍 삼달리
박물관,제주민속촌,서귀포시,표선면 표선리
박물관,제주유리박물관,서귀포시,상예동
박물관,제주테디베어뮤지엄,서귀포시,색달동
박물관,제주 허브동산,서귀포시,표선면 표선리
박물관,제주 공룡랜드 전시관,제주시,애월읍 광령리
박물관,세계미니어처 전시관,제주시,조천읍 교래리
박물관,제주아이스뮤지엄 종합전시관,제주시,연동
박물관,제주옹기박물관,서귀포시,대정읍 무릉리
박물관,제주커피박물관바움,서귀포시,성산읍 고성리
박물관,제주항공우주박물관,서귀포시,안덕면 서광리
박물관,제주해양동물박물관,서귀포시,성산읍 수산리
박물관,조안베어뮤지엄,서귀포시,대포동
박물관,초콜릿박물관,서귀포,대정읍 일과리
박물관,카멜리아힐,서귀포시,안덕면 상창리
박물관,테지움사파리,제주시,애월읍 소길리
박물관,토이파크 뮤지엄,서귀포시,안덕면 동광리
박물관,피규어 뮤지엄제주,서귀포시,안덕면 상창리
박물관,한림공원,제주시,한림읍 협재리
박물관,헬로키티아일랜드,서귀포시,안덕면 상창리
박물관,휴애리,서귀포시,남원읍 신례리
박물관,SOS박물관,서귀포시,법환동
박물관,제주평화박물관(휴관),제주시,한경면 청수리
박물관,레오나르도 다빈치 과학박물관(휴관),서귀포시,안덕면 상천리
박물관,보석앤화석박물관(휴관),서귀포시,표선면 하천리
박물관,탐라신화공원,제주시,조천읍 선흘리
박물관,닥종이 인형 전시관,서귀포시,법환동
박물관,파파월드,제주시,애월읍 소길리
박물관,타임파크,제주시,한경면 저지리
박물관,제주대학교 박물관,제주시,아라일동
미술관,국립현대미술관(과천),과천시,막계동
